1	302	1030	0.146	0.0001417475728	-8.861462738
2	303	968	0.182	0.0001880165289	-8.578980679
3	306	1000	0.162	0.000162	-8.727914223
4	310	1022	0.147	0.0001438356164	-8.846839463
5	315	1048	0.133	0.0001269083969	-8.972045016
6	325	1093	0.11	0.0001006404392	-9.203956401
7	330	1169	0.05	0.00004277159966	-10.05963624
8	335	1187	0.042	0.00003538331929	-10.24927006
9	340	1197	0.036	0.00003007518797	-10.41181005
10	345	1200	0.037	0.00003083333333	-10.3869142
